"","State","Name","SSA State County Code","FIPS State County Code","County"
"18304","Tennessee","UnitedHealthcare","44500","47101","Lewis"
"18305","Tennessee","UnitedHealthcare","44510","47103","Lincoln"
"18306","Tennessee","UnitedHealthcare","44540","47109","McNairy"
"18307","Tennessee","UnitedHealthcare","44550","47111","Macon"
"18308","Tennessee","UnitedHealthcare","44570","47115","Marion"
"18309","Tennessee","UnitedHealthcare","44580","47117","Marshall"
"18310","Tennessee","UnitedHealthcare","44600","47121","Meigs"
"18311","Tennessee","UnitedHealthcare","44630","47127","Moore"
"18312","Tennessee","UnitedHealthcare","44650","47131","Obion"
"18313","Tennessee","UnitedHealthcare","44660","47133","Overton"
"18314","Tennessee","UnitedHealthcare","44670","47135","Perry"
"18315","Tennessee","UnitedHealthcare","44680","47137","Pickett"
"18316","Tennessee","UnitedHealthcare","44690","47139","Polk"
"18317","Tennessee","UnitedHealthcare","44710","47143","Rhea"
"18318","Tennessee","UnitedHealthcare","44730","47147","Robertson"
"18319","Tennessee","UnitedHealthcare","44760","47153","Sequatchie"
"18320","Tennessee","UnitedHealthcare","44790","47159","Smith"
"18321","Tennessee","UnitedHealthcare","44800","47161","Stewart"
"18322","Tennessee","UnitedHealthcare","44830","47167","Tipton"
"18323","Tennessee","UnitedHealthcare","44840","47169","Trousdale"
"18324","Tennessee","UnitedHealthcare","44860","47173","Union"
"18325","Tennessee","UnitedHealthcare","44870","47175","Van Buren"
"18326","Tennessee","UnitedHealthcare","44900","47181","Wayne"
"18327","Tennessee","UnitedHealthcare","44910","47183","Weakley"
"18328","Tennessee","UnitedHealthcare","44920","47185","White"
"18329","Tennessee","Ambetter of Tennessee","44000","47001","Anderson"
"18330","Tennessee","Ambetter of Tennessee","44010","47003","Bedford"
"18331","Tennessee","Ambetter of Tennessee","44020","47005","Benton"
"18332","Tennessee","Ambetter of Tennessee","44030","47007","Bledsoe"
"18333","Tennessee","Ambetter of Tennessee","44040","47009","Blount"
"18334","Tennessee","Ambetter of Tennessee","44050","47011","Bradley"
"18335","Tennessee","Ambetter of Tennessee","44060","47013","Campbell"
"18336","Tennessee","Ambetter of Tennessee","44070","47015","Cannon"
"18337","Tennessee","Ambetter of Tennessee","44080","47017","Carroll"
"18338","Tennessee","Ambetter of Tennessee","44090","47019","Carter"
"18339","Tennessee","Ambetter of Tennessee","44100","47021","Cheatham"
"18340","Tennessee","Ambetter of Tennessee","44110","47023","Chester"
"18341","Tennessee","Ambetter of Tennessee","44120","47025","Claiborne"
"18342","Tennessee","Ambetter of Tennessee","44130","47027","Clay"
"18343","Tennessee","Ambetter of Tennessee","44140","47029","Cocke"
"18344","Tennessee","Ambetter of Tennessee","44150","47031","Coffee"
"18345","Tennessee","Ambetter of Tennessee","44160","47033","Crockett"
"18346","Tennessee","Ambetter of Tennessee","44170","47035","Cumberland"
"18347","Tennessee","Ambetter of Tennessee","44180","47037","Davidson"
"18348","Tennessee","Ambetter of Tennessee","44190","47039","Decatur"
"18349","Tennessee","Ambetter of Tennessee","44200","47041","DeKalb"
"18350","Tennessee","Ambetter of Tennessee","44210","47043","Dickson"
"18351","Tennessee","Ambetter of Tennessee","44220","47045","Dyer"
"18352","Tennessee","Ambetter of Tennessee","44230","47047","Fayette"
"18353","Tennessee","Ambetter of Tennessee","44240","47049","Fentress"
"18354","Tennessee","Ambetter of Tennessee","44250","47051","Franklin"
"18355","Tennessee","Ambetter of Tennessee","44260","47053","Gibson"
"18356","Tennessee","Ambetter of Tennessee","44270","47055","Giles"
"18357","Tennessee","Ambetter of Tennessee","44280","47057","Grainger"
"18358","Tennessee","Ambetter of Tennessee","44290","47059","Greene"
"18359","Tennessee","Ambetter of Tennessee","44300","47061","Grundy"
"18360","Tennessee","Ambetter of Tennessee","44310","47063","Hamblen"
"18361","Tennessee","Ambetter of Tennessee","44320","47065","Hamilton"
"18362","Tennessee","Ambetter of Tennessee","44330","47067","Hancock"
"18363","Tennessee","Ambetter of Tennessee","44340","47069","Hardeman"
"18364","Tennessee","Ambetter of Tennessee","44350","47071","Hardin"
"18365","Tennessee","Ambetter of Tennessee","44360","47073","Hawkins"
"18366","Tennessee","Ambetter of Tennessee","44370","47075","Haywood"
"18367","Tennessee","Ambetter of Tennessee","44380","47077","Henderson"
"18368","Tennessee","Ambetter of Tennessee","44390","47079","Henry"
"18369","Tennessee","Ambetter of Tennessee","44400","47081","Hickman"
"18370","Tennessee","Ambetter of Tennessee","44410","47083","Houston"
"18371","Tennessee","Ambetter of Tennessee","44420","47085","Humphreys"
"18372","Tennessee","Ambetter of Tennessee","44430","47087","Jackson"
"18373","Tennessee","Ambetter of Tennessee","44440","47089","Jefferson"
"18374","Tennessee","Ambetter of Tennessee","44450","47091","Johnson"
"18375","Tennessee","Ambetter of Tennessee","44460","47093","Knox"
"18376","Tennessee","Ambetter of Tennessee","44470","47095","Lake"
"18377","Tennessee","Ambetter of Tennessee","44480","47097","Lauderdale"
"18378","Tennessee","Ambetter of Tennessee","44490","47099","Lawrence"
"18379","Tennessee","Ambetter of Tennessee","44500","47101","Lewis"
"18380","Tennessee","Ambetter of Tennessee","44510","47103","Lincoln"
"18381","Tennessee","Ambetter of Tennessee","44520","47105","Loudon"
"18382","Tennessee","Ambetter of Tennessee","44530","47107","McMinn"
"18383","Tennessee","Ambetter of Tennessee","44540","47109","McNairy"
"18384","Tennessee","Ambetter of Tennessee","44550","47111","Macon"
"18385","Tennessee","Ambetter of Tennessee","44560","47113","Madison"
"18386","Tennessee","Ambetter of Tennessee","44570","47115","Marion"
"18387","Tennessee","Ambetter of Tennessee","44580","47117","Marshall"
"18388","Tennessee","Ambetter of Tennessee","44590","47119","Maury"
"18389","Tennessee","Ambetter of Tennessee","44600","47121","Meigs"
"18390","Tennessee","Ambetter of Tennessee","44610","47123","Monroe"
"18391","Tennessee","Ambetter of Tennessee","44620","47125","Montgomery"
"18392","Tennessee","Ambetter of Tennessee","44630","47127","Moore"
"18393","Tennessee","Ambetter of Tennessee","44640","47129","Morgan"
"18394","Tennessee","Ambetter of Tennessee","44650","47131","Obion"
"18395","Tennessee","Ambetter of Tennessee","44660","47133","Overton"
"18396","Tennessee","Ambetter of Tennessee","44670","47135","Perry"
"18397","Tennessee","Ambetter of Tennessee","44680","47137","Pickett"
"18398","Tennessee","Ambetter of Tennessee","44690","47139","Polk"
"18399","Tennessee","Ambetter of Tennessee","44700","47141","Putnam"
"18400","Tennessee","Ambetter of Tennessee","44710","47143","Rhea"
"18401","Tennessee","Ambetter of Tennessee","44720","47145","Roane"
"18402","Tennessee","Ambetter of Tennessee","44730","47147","Robertson"
"18403","Tennessee","Ambetter of Tennessee","44740","47149","Rutherford"
"18404","Tennessee","Ambetter of Tennessee","44750","47151","Scott"
"18405","Tennessee","Ambetter of Tennessee","44760","47153","Sequatchie"
"18406","Tennessee","Ambetter of Tennessee","44770","47155","Sevier"
"18407","Tennessee","Ambetter of Tennessee","44780","47157","Shelby"
"18408","Tennessee","Ambetter of Tennessee","44790","47159","Smith"
"18409","Tennessee","Ambetter of Tennessee","44800","47161","Stewart"
"18410","Tennessee","Ambetter of Tennessee","44810","47163","Sullivan"
"18411","Tennessee","Ambetter of Tennessee","44820","47165","Sumner"
"18412","Tennessee","Ambetter of Tennessee","44830","47167","Tipton"
"18413","Tennessee","Ambetter of Tennessee","44840","47169","Trousdale"
"18414","Tennessee","Ambetter of Tennessee","44850","47171","Unicoi"
"18415","Tennessee","Ambetter of Tennessee","44860","47173","Union"
"18416","Tennessee","Ambetter of Tennessee","44870","47175","Van Buren"
"18417","Tennessee","Ambetter of Tennessee","44880","47177","Warren"
"18418","Tennessee","Ambetter of Tennessee","44890","47179","Washington"
"18419","Tennessee","Ambetter of Tennessee","44900","47181","Wayne"
"18420","Tennessee","Ambetter of Tennessee","44910","47183","Weakley"
"18421","Tennessee","Ambetter of Tennessee","44920","47185","White"
"18422","Tennessee","Ambetter of Tennessee","44930","47187","Williamson"
"18423","Tennessee","Ambetter of Tennessee","44940","47189","Wilson"
"18424","Tennessee","Bright HealthCare","44000","47001","Anderson"
"18425","Tennessee","Bright HealthCare","44010","47003","Bedford"
"18426","Tennessee","Bright HealthCare","44020","47005","Benton"
"18427","Tennessee","Bright HealthCare","44030","47007","Bledsoe"
"18428","Tennessee","Bright HealthCare","44040","47009","Blount"
"18429","Tennessee","Bright HealthCare","44050","47011","Bradley"
"18430","Tennessee","Bright HealthCare","44060","47013","Campbell"
"18431","Tennessee","Bright HealthCare","44070","47015","Cannon"
"18432","Tennessee","Bright HealthCare","44080","47017","Carroll"
"18433","Tennessee","Bright HealthCare","44090","47019","Carter"
"18434","Tennessee","Bright HealthCare","44100","47021","Cheatham"
"18435","Tennessee","Bright HealthCare","44110","47023","Chester"
"18436","Tennessee","Bright HealthCare","44120","47025","Claiborne"
"18437","Tennessee","Bright HealthCare","44130","47027","Clay"
"18438","Tennessee","Bright HealthCare","44140","47029","Cocke"
"18439","Tennessee","Bright HealthCare","44150","47031","Coffee"
"18440","Tennessee","Bright HealthCare","44160","47033","Crockett"
"18441","Tennessee","Bright HealthCare","44170","47035","Cumberland"
"18442","Tennessee","Bright HealthCare","44180","47037","Davidson"
"18443","Tennessee","Bright HealthCare","44190","47039","Decatur"
"18444","Tennessee","Bright HealthCare","44200","47041","DeKalb"
"18445","Tennessee","Bright HealthCare","44210","47043","Dickson"
"18446","Tennessee","Bright HealthCare","44220","47045","Dyer"
"18447","Tennessee","Bright HealthCare","44230","47047","Fayette"
"18448","Tennessee","Bright HealthCare","44240","47049","Fentress"
"18449","Tennessee","Bright HealthCare","44250","47051","Franklin"
"18450","Tennessee","Bright HealthCare","44260","47053","Gibson"
"18451","Tennessee","Bright HealthCare","44270","47055","Giles"
"18452","Tennessee","Bright HealthCare","44280","47057","Grainger"
"18453","Tennessee","Bright HealthCare","44290","47059","Greene"
"18454","Tennessee","Bright HealthCare","44300","47061","Grundy"
"18455","Tennessee","Bright HealthCare","44310","47063","Hamblen"
"18456","Tennessee","Bright HealthCare","44320","47065","Hamilton"
"18457","Tennessee","Bright HealthCare","44330","47067","Hancock"
"18458","Tennessee","Bright HealthCare","44340","47069","Hardeman"
"18459","Tennessee","Bright HealthCare","44350","47071","Hardin"
"18460","Tennessee","Bright HealthCare","44360","47073","Hawkins"
"18461","Tennessee","Bright HealthCare","44370","47075","Haywood"
"18462","Tennessee","Bright HealthCare","44380","47077","Henderson"
"18463","Tennessee","Bright HealthCare","44390","47079","Henry"
"18464","Tennessee","Bright HealthCare","44400","47081","Hickman"
"18465","Tennessee","Bright HealthCare","44410","47083","Houston"
"18466","Tennessee","Bright HealthCare","44420","47085","Humphreys"
"18467","Tennessee","Bright HealthCare","44430","47087","Jackson"
"18468","Tennessee","Bright HealthCare","44440","47089","Jefferson"
"18469","Tennessee","Bright HealthCare","44450","47091","Johnson"
"18470","Tennessee","Bright HealthCare","44460","47093","Knox"
"18471","Tennessee","Bright HealthCare","44470","47095","Lake"
"18472","Tennessee","Bright HealthCare","44480","47097","Lauderdale"
"18473","Tennessee","Bright HealthCare","44490","47099","Lawrence"
"18474","Tennessee","Bright HealthCare","44500","47101","Lewis"
"18475","Tennessee","Bright HealthCare","44510","47103","Lincoln"
"18476","Tennessee","Bright HealthCare","44520","47105","Loudon"
"18477","Tennessee","Bright HealthCare","44530","47107","McMinn"
"18478","Tennessee","Bright HealthCare","44540","47109","McNairy"
"18479","Tennessee","Bright HealthCare","44550","47111","Macon"
"18480","Tennessee","Bright HealthCare","44560","47113","Madison"
"18481","Tennessee","Bright HealthCare","44570","47115","Marion"
"18482","Tennessee","Bright HealthCare","44580","47117","Marshall"
"18483","Tennessee","Bright HealthCare","44590","47119","Maury"
"18484","Tennessee","Bright HealthCare","44600","47121","Meigs"
"18485","Tennessee","Bright HealthCare","44610","47123","Monroe"
"18486","Tennessee","Bright HealthCare","44620","47125","Montgomery"
"18487","Tennessee","Bright HealthCare","44630","47127","Moore"
"18488","Tennessee","Bright HealthCare","44640","47129","Morgan"
"18489","Tennessee","Bright HealthCare","44650","47131","Obion"
"18490","Tennessee","Bright HealthCare","44660","47133","Overton"
"18491","Tennessee","Bright HealthCare","44670","47135","Perry"
"18492","Tennessee","Bright HealthCare","44680","47137","Pickett"
"18493","Tennessee","Bright HealthCare","44690","47139","Polk"
"18494","Tennessee","Bright HealthCare","44700","47141","Putnam"
"18495","Tennessee","Bright HealthCare","44710","47143","Rhea"
"18496","Tennessee","Bright HealthCare","44720","47145","Roane"
"18497","Tennessee","Bright HealthCare","44730","47147","Robertson"
"18498","Tennessee","Bright HealthCare","44740","47149","Rutherford"
"18499","Tennessee","Bright HealthCare","44750","47151","Scott"
"18500","Tennessee","Bright HealthCare","44760","47153","Sequatchie"
"18501","Tennessee","Bright HealthCare","44770","47155","Sevier"
"18502","Tennessee","Bright HealthCare","44780","47157","Shelby"
"18503","Tennessee","Bright HealthCare","44790","47159","Smith"
"18504","Tennessee","Bright HealthCare","44800","47161","Stewart"
"18505","Tennessee","Bright HealthCare","44810","47163","Sullivan"
"18506","Tennessee","Bright HealthCare","44820","47165","Sumner"
"18507","Tennessee","Bright HealthCare","44830","47167","Tipton"
"18508","Tennessee","Bright HealthCare","44840","47169","Trousdale"
"18509","Tennessee","Bright HealthCare","44850","47171","Unicoi"
"18510","Tennessee","Bright HealthCare","44860","47173","Union"
"18511","Tennessee","Bright HealthCare","44870","47175","Van Buren"
"18512","Tennessee","Bright HealthCare","44880","47177","Warren"
"18513","Tennessee","Bright HealthCare","44890","47179","Washington"
"18514","Tennessee","Bright HealthCare","44900","47181","Wayne"
"18515","Tennessee","Bright HealthCare","44910","47183","Weakley"
"18516","Tennessee","Bright HealthCare","44920","47185","White"
"18517","Tennessee","Bright HealthCare","44930","47187","Williamson"
"18518","Tennessee","Bright HealthCare","44940","47189","Wilson"
"18519","Tennessee","Cigna Healthcare","44000","47001","Anderson"
"18520","Tennessee","Cigna Healthcare","44010","47003","Bedford"
"18521","Tennessee","Cigna Healthcare","44020","47005","Benton"
"18522","Tennessee","Cigna Healthcare","44030","47007","Bledsoe"
"18523","Tennessee","Cigna Healthcare","44040","47009","Blount"
"18524","Tennessee","Cigna Healthcare","44050","47011","Bradley"
"18525","Tennessee","Cigna Healthcare","44060","47013","Campbell"
"18526","Tennessee","Cigna Healthcare","44070","47015","Cannon"
"18527","Tennessee","Cigna Healthcare","44080","47017","Carroll"
"18528","Tennessee","Cigna Healthcare","44090","47019","Carter"
"18529","Tennessee","Cigna Healthcare","44100","47021","Cheatham"
"18530","Tennessee","Cigna Healthcare","44110","47023","Chester"
"18531","Tennessee","Cigna Healthcare","44120","47025","Claiborne"
"18532","Tennessee","Cigna Healthcare","44130","47027","Clay"
"18533","Tennessee","Cigna Healthcare","44140","47029","Cocke"
"18534","Tennessee","Cigna Healthcare","44150","47031","Coffee"
"18535","Tennessee","Cigna Healthcare","44160","47033","Crockett"
"18536","Tennessee","Cigna Healthcare","44170","47035","Cumberland"
"18537","Tennessee","Cigna Healthcare","44180","47037","Davidson"
"18538","Tennessee","Cigna Healthcare","44190","47039","Decatur"
"18539","Tennessee","Cigna Healthcare","44200","47041","DeKalb"
"18540","Tennessee","Cigna Healthcare","44210","47043","Dickson"
"18541","Tennessee","Cigna Healthcare","44220","47045","Dyer"
"18542","Tennessee","Cigna Healthcare","44230","47047","Fayette"
"18543","Tennessee","Cigna Healthcare","44240","47049","Fentress"
"18544","Tennessee","Cigna Healthcare","44250","47051","Franklin"
"18545","Tennessee","Cigna Healthcare","44260","47053","Gibson"
"18546","Tennessee","Cigna Healthcare","44270","47055","Giles"
"18547","Tennessee","Cigna Healthcare","44280","47057","Grainger"
"18548","Tennessee","Cigna Healthcare","44290","47059","Greene"
"18549","Tennessee","Cigna Healthcare","44300","47061","Grundy"
"18550","Tennessee","Cigna Healthcare","44310","47063","Hamblen"
"18551","Tennessee","Cigna Healthcare","44320","47065","Hamilton"
"18552","Tennessee","Cigna Healthcare","44330","47067","Hancock"
"18553","Tennessee","Cigna Healthcare","44340","47069","Hardeman"
"18554","Tennessee","Cigna Healthcare","44350","47071","Hardin"
"18555","Tennessee","Cigna Healthcare","44360","47073","Hawkins"
"18556","Tennessee","Cigna Healthcare","44370","47075","Haywood"
"18557","Tennessee","Cigna Healthcare","44380","47077","Henderson"
"18558","Tennessee","Cigna Healthcare","44390","47079","Henry"
"18559","Tennessee","Cigna Healthcare","44400","47081","Hickman"
"18560","Tennessee","Cigna Healthcare","44410","47083","Houston"
"18561","Tennessee","Cigna Healthcare","44420","47085","Humphreys"
"18562","Tennessee","Cigna Healthcare","44430","47087","Jackson"
"18563","Tennessee","Cigna Healthcare","44440","47089","Jefferson"
"18564","Tennessee","Cigna Healthcare","44450","47091","Johnson"
"18565","Tennessee","Cigna Healthcare","44460","47093","Knox"
"18566","Tennessee","Cigna Healthcare","44470","47095","Lake"
"18567","Tennessee","Cigna Healthcare","44480","47097","Lauderdale"
"18568","Tennessee","Cigna Healthcare","44490","47099","Lawrence"
"18569","Tennessee","Cigna Healthcare","44500","47101","Lewis"
"18570","Tennessee","Cigna Healthcare","44510","47103","Lincoln"
"18571","Tennessee","Cigna Healthcare","44520","47105","Loudon"
"18572","Tennessee","Cigna Healthcare","44530","47107","McMinn"
"18573","Tennessee","Cigna Healthcare","44540","47109","McNairy"
"18574","Tennessee","Cigna Healthcare","44550","47111","Macon"
"18575","Tennessee","Cigna Healthcare","44560","47113","Madison"
"18576","Tennessee","Cigna Healthcare","44570","47115","Marion"
"18577","Tennessee","Cigna Healthcare","44580","47117","Marshall"
"18578","Tennessee","Cigna Healthcare","44590","47119","Maury"
"18579","Tennessee","Cigna Healthcare","44600","47121","Meigs"
"18580","Tennessee","Cigna Healthcare","44610","47123","Monroe"
"18581","Tennessee","Cigna Healthcare","44620","47125","Montgomery"
"18582","Tennessee","Cigna Healthcare","44630","47127","Moore"
"18583","Tennessee","Cigna Healthcare","44640","47129","Morgan"
"18584","Tennessee","Cigna Healthcare","44650","47131","Obion"
"18585","Tennessee","Cigna Healthcare","44660","47133","Overton"
"18586","Tennessee","Cigna Healthcare","44670","47135","Perry"
"18587","Tennessee","Cigna Healthcare","44680","47137","Pickett"
"18588","Tennessee","Cigna Healthcare","44690","47139","Polk"
"18589","Tennessee","Cigna Healthcare","44700","47141","Putnam"
"18590","Tennessee","Cigna Healthcare","44710","47143","Rhea"
"18591","Tennessee","Cigna Healthcare","44720","47145","Roane"
"18592","Tennessee","Cigna Healthcare","44730","47147","Robertson"
"18593","Tennessee","Cigna Healthcare","44740","47149","Rutherford"
"18594","Tennessee","Cigna Healthcare","44750","47151","Scott"
"18595","Tennessee","Cigna Healthcare","44760","47153","Sequatchie"
"18596","Tennessee","Cigna Healthcare","44770","47155","Sevier"
"18597","Tennessee","Cigna Healthcare","44780","47157","Shelby"
"18598","Tennessee","Cigna Healthcare","44790","47159","Smith"
"18599","Tennessee","Cigna Healthcare","44800","47161","Stewart"
"18600","Tennessee","Cigna Healthcare","44810","47163","Sullivan"
"18601","Tennessee","Cigna Healthcare","44820","47165","Sumner"
"18602","Tennessee","Cigna Healthcare","44830","47167","Tipton"
"18603","Tennessee","Cigna Healthcare","44840","47169","Trousdale"
"18604","Tennessee","Cigna Healthcare","44850","47171","Unicoi"
"18605","Tennessee","Cigna Healthcare","44860","47173","Union"
"18606","Tennessee","Cigna Healthcare","44870","47175","Van Buren"
"18607","Tennessee","Cigna Healthcare","44880","47177","Warren"
"18608","Tennessee","Cigna Healthcare","44890","47179","Washington"
"18609","Tennessee","Cigna Healthcare","44900","47181","Wayne"
"18610","Tennessee","Cigna Healthcare","44910","47183","Weakley"
"18611","Tennessee","Cigna Healthcare","44920","47185","White"
"18612","Tennessee","Cigna Healthcare","44930","47187","Williamson"
"18613","Tennessee","Cigna Healthcare","44940","47189","Wilson"
"18614","Texas","Moda Health, Inc.","45000","48001","Anderson"
"18615","Texas","Moda Health, Inc.","45010","48003","Andrews"
"18616","Texas","Moda Health, Inc.","45020","48005","Angelina"
"18617","Texas","Moda Health, Inc.","45030","48007","Aransas"
"18618","Texas","Moda Health, Inc.","45040","48009","Archer"
"18619","Texas","Moda Health, Inc.","45050","48011","Armstrong"
"18620","Texas","Moda Health, Inc.","45060","48013","Atascosa"
"18621","Texas","Moda Health, Inc.","45070","48015","Austin"
"18622","Texas","Moda Health, Inc.","45080","48017","Bailey"
"18623","Texas","Moda Health, Inc.","45090","48019","Bandera"
"18624","Texas","Moda Health, Inc.","45100","48021","Bastrop"
"18625","Texas","Moda Health, Inc.","45110","48023","Baylor"
"18626","Texas","Moda Health, Inc.","45113","48025","Bee"
"18627","Texas","Moda Health, Inc.","45120","48027","Bell"
"18628","Texas","Moda Health, Inc.","45130","48029","Bexar"
"18629","Texas","Moda Health, Inc.","45140","48031","Blanco"
"18630","Texas","Moda Health, Inc.","45150","48033","Borden"
"18631","Texas","Moda Health, Inc.","45160","48035","Bosque"
"18632","Texas","Moda Health, Inc.","45170","48037","Bowie"
"18633","Texas","Moda Health, Inc.","45180","48039","Brazoria"
"18634","Texas","Moda Health, Inc.","45190","48041","Brazos"
"18635","Texas","Moda Health, Inc.","45200","48043","Brewster"
"18636","Texas","Moda Health, Inc.","45201","48045","Briscoe"
"18637","Texas","Moda Health, Inc.","45210","48047","Brooks"
"18638","Texas","Moda Health, Inc.","45220","48049","Brown"
"18639","Texas","Moda Health, Inc.","45221","48051","Burleson"
"18640","Texas","Moda Health, Inc.","45222","48053","Burnet"
"18641","Texas","Moda Health, Inc.","45223","48055","Caldwell"
"18642","Texas","Moda Health, Inc.","45224","48057","Calhoun"
"18643","Texas","Moda Health, Inc.","45230","48059","Callahan"
"18644","Texas","Moda Health, Inc.","45240","48061","Cameron"
"18645","Texas","Moda Health, Inc.","45250","48063","Camp"
"18646","Texas","Moda Health, Inc.","45251","48065","Carson"
"18647","Texas","Moda Health, Inc.","45260","48067","Cass"
"18648","Texas","Moda Health, Inc.","45270","48069","Castro"
"18649","Texas","Moda Health, Inc.","45280","48071","Chambers"
"18650","Texas","Moda Health, Inc.","45281","48073","Cherokee"
"18651","Texas","Moda Health, Inc.","45290","48075","Childress"
"18652","Texas","Moda Health, Inc.","45291","48077","Clay"
"18653","Texas","Moda Health, Inc.","45292","48079","Cochran"
"18654","Texas","Moda Health, Inc.","45300","48081","Coke"
"18655","Texas","Moda Health, Inc.","45301","48083","Coleman"
"18656","Texas","Moda Health, Inc.","45310","48085","Collin"
"18657","Texas","Moda Health, Inc.","45311","48087","Collingsworth"
"18658","Texas","Moda Health, Inc.","45312","48089","Colorado"
"18659","Texas","Moda Health, Inc.","45320","48091","Comal"
"18660","Texas","Moda Health, Inc.","45321","48093","Comanche"
"18661","Texas","Moda Health, Inc.","45330","48095","Concho"
"18662","Texas","Moda Health, Inc.","45340","48097","Cooke"
"18663","Texas","Moda Health, Inc.","45341","48099","Coryell"
"18664","Texas","Moda Health, Inc.","45350","48101","Cottle"
"18665","Texas","Moda Health, Inc.","45360","48103","Crane"
"18666","Texas","Moda Health, Inc.","45361","48105","Crockett"
"18667","Texas","Moda Health, Inc.","45362","48107","Crosby"
"18668","Texas","Moda Health, Inc.","45370","48109","Culberson"
"18669","Texas","Moda Health, Inc.","45380","48111","Dallam"
"18670","Texas","Moda Health, Inc.","45390","48113","Dallas"
"18671","Texas","Moda Health, Inc.","45391","48115","Dawson"
"18672","Texas","Moda Health, Inc.","45392","48117","Deaf Smith"
"18673","Texas","Moda Health, Inc.","45400","48119","Delta"
"18674","Texas","Moda Health, Inc.","45410","48121","Denton"
"18675","Texas","Moda Health, Inc.","45420","48123","DeWitt"
"18676","Texas","Moda Health, Inc.","45421","48125","Dickens"
"18677","Texas","Moda Health, Inc.","45430","48127","Dimmit"
"18678","Texas","Moda Health, Inc.","45431","48129","Donley"
"18679","Texas","Moda Health, Inc.","45440","48131","Duval"
"18680","Texas","Moda Health, Inc.","45450","48133","Eastland"
"18681","Texas","Moda Health, Inc.","45451","48135","Ector"
"18682","Texas","Moda Health, Inc.","45460","48137","Edwards"
"18683","Texas","Moda Health, Inc.","45470","48139","Ellis"
"18684","Texas","Moda Health, Inc.","45480","48141","El Paso"
"18685","Texas","Moda Health, Inc.","45490","48143","Erath"
"18686","Texas","Moda Health, Inc.","45500","48145","Falls"
"18687","Texas","Moda Health, Inc.","45510","48147","Fannin"
"18688","Texas","Moda Health, Inc.","45511","48149","Fayette"
"18689","Texas","Moda Health, Inc.","45520","48151","Fisher"
"18690","Texas","Moda Health, Inc.","45521","48153","Floyd"
"18691","Texas","Moda Health, Inc.","45522","48155","Foard"
"18692","Texas","Moda Health, Inc.","45530","48157","Fort Bend"
"18693","Texas","Moda Health, Inc.","45531","48159","Franklin"
"18694","Texas","Moda Health, Inc.","45540","48161","Freestone"
"18695","Texas","Moda Health, Inc.","45541","48163","Frio"
"18696","Texas","Moda Health, Inc.","45542","48165","Gaines"
"18697","Texas","Moda Health, Inc.","45550","48167","Galveston"
"18698","Texas","Moda Health, Inc.","45551","48169","Garza"
"18699","Texas","Moda Health, Inc.","45552","48171","Gillespie"
"18700","Texas","Moda Health, Inc.","45560","48173","Glasscock"
"18701","Texas","Moda Health, Inc.","45561","48175","Goliad"
"18702","Texas","Moda Health, Inc.","45562","48177","Gonzales"
"18703","Texas","Moda Health, Inc.","45563","48179","Gray"
"18704","Texas","Moda Health, Inc.","45564","48181","Grayson"
"18705","Texas","Moda Health, Inc.","45570","48183","Gregg"
"18706","Texas","Moda Health, Inc.","45580","48185","Grimes"
"18707","Texas","Moda Health, Inc.","45581","48187","Guadalupe"
"18708","Texas","Moda Health, Inc.","45582","48189","Hale"
"18709","Texas","Moda Health, Inc.","45583","48191","Hall"
"18710","Texas","Moda Health, Inc.","45590","48193","Hamilton"
"18711","Texas","Moda Health, Inc.","45591","48195","Hansford"
"18712","Texas","Moda Health, Inc.","45592","48197","Hardeman"
"18713","Texas","Moda Health, Inc.","45600","48199","Hardin"
"18714","Texas","Moda Health, Inc.","45610","48201","Harris"
"18715","Texas","Moda Health, Inc.","45620","48203","Harrison"
"18716","Texas","Moda Health, Inc.","45621","48205","Hartley"
"18717","Texas","Moda Health, Inc.","45630","48207","Haskell"
"18718","Texas","Moda Health, Inc.","45631","48209","Hays"
"18719","Texas","Moda Health, Inc.","45632","48211","Hemphill"
"18720","Texas","Moda Health, Inc.","45640","48213","Henderson"
"18721","Texas","Moda Health, Inc.","45650","48215","Hidalgo"
"18722","Texas","Moda Health, Inc.","45651","48217","Hill"
"18723","Texas","Moda Health, Inc.","45652","48219","Hockley"
"18724","Texas","Moda Health, Inc.","45653","48221","Hood"
"18725","Texas","Moda Health, Inc.","45654","48223","Hopkins"
"18726","Texas","Moda Health, Inc.","45660","48225","Houston"
"18727","Texas","Moda Health, Inc.","45661","48227","Howard"
"18728","Texas","Moda Health, Inc.","45662","48229","Hudspeth"
"18729","Texas","Moda Health, Inc.","45670","48231","Hunt"
"18730","Texas","Moda Health, Inc.","45671","48233","Hutchinson"
"18731","Texas","Moda Health, Inc.","45672","48235","Irion"
"18732","Texas","Moda Health, Inc.","45680","48237","Jack"
"18733","Texas","Moda Health, Inc.","45681","48239","Jackson"
"18734","Texas","Moda Health, Inc.","45690","48241","Jasper"
"18735","Texas","Moda Health, Inc.","45691","48243","Jeff Davis"
"18736","Texas","Moda Health, Inc.","45700","48245","Jefferson"
"18737","Texas","Moda Health, Inc.","45710","48247","Jim Hogg"
"18738","Texas","Moda Health, Inc.","45711","48249","Jim Wells"
"18739","Texas","Moda Health, Inc.","45720","48251","Johnson"
"18740","Texas","Moda Health, Inc.","45721","48253","Jones"
"18741","Texas","Moda Health, Inc.","45722","48255","Karnes"
